crash_date_time,person_type,street_no,street_direction,street_name,latitude,longitude,posted_speed_limit,driver_action,injury_classification,driver_vision,pedpedal_action,pedpedal_location,first_crash_type
2021-03-30T23:00:00.000,PEDESTRIAN,2600,N,CALIFORNIA AVE,41.928788244,-87.697672173,20,NONE,INCAPACITATING INJURY,NOT OBSCURED,CROSSING - WITH SIGNAL,IN CROSSWALK,PEDESTRIAN
2021-03-27T12:29:00.000,BICYCLE,1372,N,MILWAUKEE AVE,41.906657377,-87.671871124,30,IMPROPER TURN,NONINCAPACITATING INJURY,NOT OBSCURED,OTHER ACTION,BIKEWAY,PEDALCYCLIST
2021-03-18T10:25:00.000,PEDESTRIAN,1535,W,DIVISION ST,41.903248153,-87.666533812,30,OTHER,NONINCAPACITATING INJURY,NOT OBSCURED,CROSSING - WITH SIGNAL,IN CROSSWALK,PEDESTRIAN
2021-03-08T09:45:00.000,PEDESTRIAN,1459,N,ARTESIAN AVE,41.90839118,-87.68825245,30,OTHER,"REPORTED, NOT EVIDENT",OTHER,UNKNOWN/NA,IN CROSSWALK,PEDESTRIAN
2021-03-08T08:25:00.000,BICYCLE,2015,W,PIERCE AVE,41.909250412,-87.678083365,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,ENTER FROM DRIVE/ALLEY,IN ROADWAY,PEDALCYCLIST
2021-02-26T20:30:00.000,PEDESTRIAN,2579,N,MILWAUKEE AVE,41.928357345,-87.706004468,30,NONE,NONINCAPACITATING INJURY,UNKNOWN,CROSSING - WITH SIGNAL,IN CROSSWALK,PEDESTRIAN
2021-01-29T15:30:00.000,BICYCLE,951,N,DAMEN AVE,41.899275775,-87.677000839,30,NONE,NO INDICATION OF INJURY,UNKNOWN,WITH TRAFFIC,BIKE LANE,PEDALCYCLIST
2021-01-28T15:00:00.000,PEDESTRIAN,1432,W,DIVISION ST,41.903498912,-87.663773505,25,NONE,NONINCAPACITATING INJURY,UNKNOWN,CROSSING - WITH SIGNAL,IN CROSSWALK,PEDESTRIAN
2021-01-18T13:30:00.000,PEDESTRIAN,2157,W,DIVISION ST,41.90299975,-87.681939403,30,OTHER,"REPORTED, NOT EVIDENT",OTHER,CROSSING - WITH SIGNAL,IN CROSSWALK,PEDESTRIAN
2021-01-18T13:30:00.000,PEDESTRIAN,2157,W,DIVISION ST,41.90299975,-87.681939403,30,UNKNOWN,NONINCAPACITATING INJURY,UNKNOWN,CROSSING - WITH SIGNAL,IN CROSSWALK,PEDESTRIAN
2021-01-01T13:41:00.000,PEDESTRIAN,1525,N,MILWAUKEE AVE,41.909308606,-87.675569101,30,,NONINCAPACITATING INJURY,,CROSSING - NO CONTROLS (AT INTERSECTION),IN ROADWAY,PEDESTRIAN
2020-12-20T12:49:00.000,PEDESTRIAN,1956,N,RICHMOND ST,41.917307781,-87.700606151,30,UNKNOWN,INCAPACITATING INJURY,UNKNOWN,UNKNOWN/NA,IN ROADWAY,PEDESTRIAN
2020-12-17T08:45:00.000,BICYCLE,2759,N,RICHMOND ST,41.931981197,-87.701149834,30,OTHER,NO INDICATION OF INJURY,UNKNOWN,OTHER ACTION,NOT IN ROADWAY,PEDALCYCLIST
2020-12-06T14:42:00.000,PEDESTRIAN,2028,N,KEDZIE AVE,41.918300195,-87.707147064,30,UNKNOWN,INCAPACITATING INJURY,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,PEDESTRIAN
2020-12-04T14:30:00.000,PEDESTRIAN,2740,W,SCHUBERT AVE,41.930389666,-87.696823824,20,,INCAPACITATING INJURY,,STANDING IN ROADWAY,IN ROADWAY,PEDESTRIAN
2020-11-30T15:25:00.000,PEDESTRIAN,2513,W,LE MOYNE ST,41.908351502,-87.690199282,30,OTHER,INCAPACITATING INJURY,OTHER,STANDING IN ROADWAY,IN ROADWAY,PEDESTRIAN
2020-11-16T15:30:00.000,PEDESTRIAN,2046,W,DIVISION ST,41.903266461,-87.679126696,30,UNKNOWN,NO INDICATION OF INJURY,,UNKNOWN/NA,NOT IN ROADWAY,PEDESTRIAN
2020-11-10T17:55:00.000,PEDESTRIAN,1599,N,DAMEN AVE,41.910474701,-87.677421003,35,NONE,NONINCAPACITATING INJURY,UNKNOWN,CROSSING - WITH SIGNAL,UNKNOWN/NA,PEDESTRIAN
2020-11-07T19:30:00.000,BICYCLE,2410,N,MILWAUKEE AVE,41.92491617,-87.700861659,30,UNKNOWN,NONINCAPACITATING INJURY,UNKNOWN,UNKNOWN/NA,BIKE LANE,PEDALCYCLIST
2020-11-07T10:45:00.000,BICYCLE,2294,N,MILWAUKEE AVE,41.922597466,-87.697097629,30,NONE,NO INDICATION OF INJURY,,CROSSING - NO CONTROLS (NOT AT INTERSECTION),IN ROADWAY,PEDALCYCLIST
2020-11-06T23:30:00.000,BICYCLE,2360,N,CALIFORNIA AVE,41.924586843,-87.697553975,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,WITH TRAFFIC,BIKEWAY,PEDALCYCLIST
2020-11-04T13:07:00.000,PEDESTRIAN,2407,N,MILWAUKEE AVE,41.925010628,-87.700551966,30,NONE,NONINCAPACITATING INJURY,,OTHER ACTION,SHOULDER,PEDESTRIAN
2020-11-04T13:07:00.000,PEDESTRIAN,2407,N,MILWAUKEE AVE,41.925010628,-87.700551966,30,,NONINCAPACITATING INJURY,,OTHER ACTION,IN ROADWAY,PEDESTRIAN
2020-10-25T19:00:00.000,PEDESTRIAN,1601,N,MILWAUKEE AVE,41.910608138,-87.677577279,30,NONE,NO INDICATION OF INJURY,UNKNOWN,CROSSING - AGAINST SIGNAL,IN ROADWAY,PEDESTRIAN
2020-10-23T01:00:00.000,PEDESTRIAN,2334,W,DIVISION ST,41.903144753,-87.685996522,30,OTHER,INCAPACITATING INJURY,OTHER,CROSSING - NO CONTROLS (NOT AT INTERSECTION),IN ROADWAY,PEDESTRIAN
2020-10-20T19:08:00.000,BICYCLE,2021,W,DIVISION ST,41.903065435,-87.678134117,30,IMPROPER LANE CHANGE,NONINCAPACITATING INJURY,UNKNOWN,WITH TRAFFIC,IN ROADWAY,PEDALCYCLIST
2020-10-20T12:15:00.000,BICYCLE,1545,N,DAMEN AVE,41.90960959,-87.677294333,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,WITH TRAFFIC,IN ROADWAY,PEDALCYCLIST
2020-10-15T13:35:00.000,BICYCLE,2338,N,MILWAUKEE AVE,41.923597122,-87.698713972,30,UNKNOWN,NO INDICATION OF INJURY,NOT OBSCURED,UNKNOWN/NA,IN ROADWAY,PEDALCYCLIST
2020-10-14T17:20:00.000,PEDESTRIAN,2498,W,NORTH AVE,41.91040446,-87.689607664,30,NONE,INCAPACITATING INJURY,NOT OBSCURED,CROSSING - NO CONTROLS (AT INTERSECTION),IN CROSSWALK,PEDESTRIAN
2020-10-13T13:45:00.000,BICYCLE,1600,N,MILWAUKEE AVE,41.910436799,-87.677761021,30,UNKNOWN,NO INDICATION OF INJURY,UNKNOWN,AGAINST TRAFFIC,IN CROSSWALK,PEDALCYCLIST
2020-10-11T16:20:00.000,BICYCLE,1600,W,NORTH AVE,41.910739124,-87.667755542,30,UNKNOWN,NO INDICATION OF INJURY,NOT OBSCURED,WITH TRAFFIC,IN ROADWAY,PEDALCYCLIST
2020-10-11T06:50:00.000,PEDESTRIAN,1545,N,WESTERN AVE,41.909834229,-87.687060131,30,OTHER,NONINCAPACITATING INJURY,UNKNOWN,UNKNOWN/NA,IN ROADWAY,PEDESTRIAN
2020-10-10T11:25:00.000,BICYCLE,1374,N,MILWAUKEE AVE,41.90669542,-87.671930623,20,OTHER,NONINCAPACITATING INJURY,NOT OBSCURED,NO ACTION,IN ROADWAY,PEDALCYCLIST
2020-10-10T03:45:00.000,BICYCLE,2400,W,CORTEZ ST,41.900401854,-87.687083879,30,NONE,INCAPACITATING INJURY,UNKNOWN,AGAINST TRAFFIC,IN ROADWAY,PEDALCYCLIST
2020-10-09T11:53:00.000,BICYCLE,2346,W,ARMITAGE AVE,41.917681131,-87.68702195,30,NONE,NONINCAPACITATING INJURY,UNKNOWN,CROSSING - WITH SIGNAL,BIKEWAY,PEDALCYCLIST
2020-10-09T08:44:00.000,BICYCLE,2446,W,ARMITAGE AVE,41.917672181,-87.688985184,30,NONE,NO INDICATION OF INJURY,UNKNOWN,WITH TRAFFIC,BIKEWAY,PEDALCYCLIST
2020-10-08T23:10:00.000,BICYCLE,1130,N,DAMEN AVE,41.902275585,-87.677377706,30,NONE,NONINCAPACITATING INJURY,UNKNOWN,WITH TRAFFIC,BIKE LANE,PEDALCYCLIST
2020-10-04T19:30:00.000,BICYCLE,2432,N,SACRAMENTO AVE,41.925817177,-87.702488973,30,NONE,NO INDICATION OF INJURY,UNKNOWN,WITH TRAFFIC,IN ROADWAY,PEDALCYCLIST
2020-10-03T12:50:00.000,BICYCLE,2800,W,DIVERSEY AVE,41.932205395,-87.697679244,30,FAILED TO YIELD,NO INDICATION OF INJURY,NOT OBSCURED,TURNING RIGHT,IN ROADWAY,PEDALCYCLIST
2020-10-03T01:00:00.000,PEDESTRIAN,1500,N,WICKER PARK AVE,41.90812837,-87.676342023,20,OTHER,"REPORTED, NOT EVIDENT",NOT OBSCURED,OTHER ACTION,UNKNOWN/NA,PEDESTRIAN
2020-10-01T18:00:00.000,BICYCLE,1955,N,MILWAUKEE AVE,41.917079972,-87.687594995,30,UNKNOWN,NONINCAPACITATING INJURY,NOT OBSCURED,CROSSING - WITH SIGNAL,IN ROADWAY,PEDALCYCLIST
2020-10-01T15:00:00.000,BICYCLE,1539,N,MILWAUKEE AVE,41.909562874,-87.675966556,30,UNKNOWN,NONINCAPACITATING INJURY,NOT OBSCURED,WITH TRAFFIC,IN ROADWAY,PEDALCYCLIST
2020-09-27T20:45:00.000,BICYCLE,1199,N,MILWAUKEE AVE,41.903413502,-87.666345317,30,OTHER,"REPORTED, NOT EVIDENT",UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,PEDALCYCLIST
2020-09-27T18:14:00.000,BICYCLE,2400,N,MILWAUKEE AVE,41.924727462,-87.700552669,30,OTHER,NONINCAPACITATING INJURY,UNKNOWN,NO ACTION,IN ROADWAY,PEDALCYCLIST
2020-09-26T11:20:00.000,BICYCLE,2165,N,MILWAUKEE AVE,41.920627085,-87.693403877,30,FAILED TO YIELD,NONINCAPACITATING INJURY,NOT OBSCURED,TURNING LEFT,BIKE LANE,PEDALCYCLIST
2020-09-17T10:45:00.000,PEDESTRIAN,2385,N,MILWAUKEE AVE,41.924668247,-87.699992361,30,NONE,"REPORTED, NOT EVIDENT",NOT OBSCURED,CROSSING - WITH SIGNAL,IN CROSSWALK,PEDESTRIAN
2020-09-14T16:45:00.000,BICYCLE,1313,N,MILWAUKEE AVE,41.905626725,-87.66980144,30,FOLLOWED TOO CLOSELY,NO INDICATION OF INJURY,UNKNOWN,WITH TRAFFIC,IN ROADWAY,PEDALCYCLIST
2020-09-13T15:55:00.000,BICYCLE,810,N,WOOD ST,41.896351905,-87.672336622,30,NONE,"REPORTED, NOT EVIDENT",UNKNOWN,WITH TRAFFIC,BIKE LANE,PEDALCYCLIST
2020-09-12T15:05:00.000,BICYCLE,2110,N,MILWAUKEE AVE,41.919507771,-87.692030563,30,NONE,NO INDICATION OF INJURY,NOT OBSCURED,TURNING LEFT,IN ROADWAY,PEDALCYCLIST
2020-09-09T08:36:00.000,BICYCLE,3061,W,LOGAN BLVD,41.92829363,-87.70481332,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,WITH TRAFFIC,IN ROADWAY,PEDALCYCLIST
2020-09-08T16:35:00.000,BICYCLE,630,N,RACINE AVE,41.893120052,-87.657581913,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,WITH TRAFFIC,IN ROADWAY,PEDALCYCLIST
2020-09-03T14:55:00.000,BICYCLE,2646,W,FULLERTON AVE,41.924946612,-87.694362973,30,NONE,NONINCAPACITATING INJURY,UNKNOWN,NO ACTION,IN ROADWAY,PEDALCYCLIST
2020-09-02T08:07:00.000,PEDESTRIAN,520,N,OGDEN AVE,41.891769778,-87.658604614,35,UNKNOWN,"REPORTED, NOT EVIDENT",UNKNOWN,OTHER ACTION,NOT IN ROADWAY,PEDESTRIAN
2020-09-02T06:48:00.000,BICYCLE,2001,N,WESTERN AVE,41.917607892,-87.687263997,30,UNKNOWN,NONINCAPACITATING INJURY,MOVING VEHICLES,WITH TRAFFIC,IN ROADWAY,PEDALCYCLIST
2020-08-29T23:10:00.000,BICYCLE,1521,N,DAMEN AVE,41.908926932,-87.677273998,30,NONE,NO INDICATION OF INJURY,NOT OBSCURED,UNKNOWN/NA,BIKE LANE,PEDALCYCLIST
2020-08-27T11:00:00.000,PEDESTRIAN,1400,N,ASHLAND AVE,41.907034481,-87.667737902,30,NONE,NO INDICATION OF INJURY,NOT OBSCURED,CROSSING - WITH SIGNAL,IN CROSSWALK,PEDESTRIAN
2020-08-27T11:00:00.000,PEDESTRIAN,1400,N,ASHLAND AVE,41.907034481,-87.667737902,30,NONE,NONINCAPACITATING INJURY,UNKNOWN,CROSSING - WITH SIGNAL,IN CROSSWALK,PEDESTRIAN
2020-08-23T15:20:00.000,BICYCLE,1557,W,DIVISION ST,41.903238165,-87.667366532,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,WITH TRAFFIC,BIKEWAY,SIDESWIPE SAME DIRECTION
2020-08-23T14:30:00.000,BICYCLE,2000,W,DIVISION ST,41.903298793,-87.677383247,30,NONE,NONINCAPACITATING INJURY,UNKNOWN,WITH TRAFFIC,BIKEWAY,PEDALCYCLIST
2020-08-20T18:50:00.000,BICYCLE,2816,W,ARMITAGE AVE,41.917592603,-87.697929651,30,,"REPORTED, NOT EVIDENT",UNKNOWN,UNKNOWN/NA,IN ROADWAY,PEDALCYCLIST
2020-08-20T15:10:00.000,PEDESTRIAN,1601,N,MILWAUKEE AVE,41.910608138,-87.677577279,30,OTHER,NONINCAPACITATING INJURY,UNKNOWN,CROSSING - WITH SIGNAL,IN CROSSWALK,PEDESTRIAN
2020-08-14T09:55:00.000,BICYCLE,1801,W,NORTH AVE,41.910450945,-87.672635187,25,NONE,"REPORTED, NOT EVIDENT",UNKNOWN,OTHER ACTION,IN ROADWAY,PEDALCYCLIST
2020-08-12T19:27:00.000,BICYCLE,1959,W,DIVISION ST,41.903082422,-87.67719355,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,CROSSING - WITH SIGNAL,BIKE LANE,PEDALCYCLIST
2020-08-12T17:50:00.000,PEDESTRIAN,1230,N,MILWAUKEE AVE,41.904011656,-87.667729409,30,OTHER,NONINCAPACITATING INJURY,UNKNOWN,CROSSING - WITH SIGNAL,IN CROSSWALK,PEDESTRIAN
2020-08-08T19:27:00.000,PEDESTRIAN,2300,N,CALIFORNIA AVE,41.922951076,-87.697510278,30,NONE,NONINCAPACITATING INJURY,,OTHER ACTION,NOT IN ROADWAY,PEDESTRIAN
2020-08-07T18:55:00.000,BICYCLE,1330,N,MILWAUKEE AVE,41.905840878,-87.670597355,30,UNKNOWN,"REPORTED, NOT EVIDENT",UNKNOWN,WITH TRAFFIC,IN ROADWAY,PEDALCYCLIST
2020-08-07T00:04:00.000,BICYCLE,3000,W,FULLERTON AVE,41.924871243,-87.702436659,30,DISREGARDED CONTROL DEVICES,NONINCAPACITATING INJURY,UNKNOWN,WITH TRAFFIC,IN ROADWAY,PEDALCYCLIST
2020-08-04T17:00:00.000,BICYCLE,1632,W,DIVISION ST,41.90343424,-87.668854272,30,UNKNOWN,"REPORTED, NOT EVIDENT",UNKNOWN,WITH TRAFFIC,BIKEWAY,PEDALCYCLIST
2020-08-04T13:50:00.000,PEDESTRIAN,1934,W,NORTH AVE,41.910614441,-87.676339175,20,OTHER,NONINCAPACITATING INJURY,PARKED VEHICLES,CROSSING - NO CONTROLS (NOT AT INTERSECTION),IN ROADWAY,PEDESTRIAN
2020-08-01T02:06:00.000,BICYCLE,2399,N,MILWAUKEE AVE,41.924816741,-87.700234498,35,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,NO ACTION,BIKE LANE,PEDALCYCLIST
2020-07-26T21:40:00.000,BICYCLE,2210,N,CALIFORNIA AVE,41.922023528,-87.697477254,30,UNKNOWN,NO INDICATION OF INJURY,UNKNOWN,UNKNOWN/NA,IN ROADWAY,PEDALCYCLIST
2020-07-26T01:45:00.000,BICYCLE,2000,W,AUGUSTA BLVD,41.899659372,-87.677280767,30,NONE,"REPORTED, NOT EVIDENT",NOT OBSCURED,CROSSING - WITH SIGNAL,BIKE LANE,PEDALCYCLIST
2020-07-23T17:30:00.000,PEDESTRIAN,2519,W,CHARLESTON ST,41.919855759,-87.690057395,30,NONE,NO INDICATION OF INJURY,UNKNOWN,CROSSING - NO CONTROLS (NOT AT INTERSECTION),IN ROADWAY,PEDESTRIAN
2020-07-23T16:30:00.000,BICYCLE,2339,N,MILWAUKEE AVE,41.923792318,-87.698569827,30,NONE,"REPORTED, NOT EVIDENT",NOT OBSCURED,WITH TRAFFIC,BIKE LANE,PEDALCYCLIST
2020-07-22T19:00:00.000,BICYCLE,1430,N,ROCKWELL ST,41.907558079,-87.692203013,30,NONE,NO INDICATION OF INJURY,NOT OBSCURED,WITH TRAFFIC,IN ROADWAY,PEDALCYCLIST
2020-07-12T13:45:00.000,BICYCLE,1157,N,DAMEN AVE,41.903105736,-87.677108287,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,WITH TRAFFIC,IN ROADWAY,PEDALCYCLIST
2020-07-10T16:34:00.000,BICYCLE,2253,N,MILWAUKEE AVE,41.921900401,-87.695487574,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,WITH TRAFFIC,BIKEWAY,PEDALCYCLIST
2020-07-10T16:34:00.000,BICYCLE,2253,N,MILWAUKEE AVE,41.921900401,-87.695487574,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,WITH TRAFFIC,IN ROADWAY,PEDALCYCLIST
2020-07-10T16:34:00.000,BICYCLE,2253,N,MILWAUKEE AVE,41.921900401,-87.695487574,30,NONE,"REPORTED, NOT EVIDENT",NOT OBSCURED,AGAINST TRAFFIC,IN ROADWAY,PEDALCYCLIST
2020-07-09T06:45:00.000,BICYCLE,2406,N,MILWAUKEE AVE,41.924840687,-87.700738063,30,OTHER,NONINCAPACITATING INJURY,NOT OBSCURED,WITH TRAFFIC,BIKE LANE,PEDALCYCLIST
2020-07-07T12:00:00.000,PEDESTRIAN,1900,W,THOMAS ST,41.90151741,-87.674830667,20,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,WITH TRAFFIC,IN CROSSWALK,PEDESTRIAN
2020-07-05T19:10:00.000,BICYCLE,2000,N,KEDZIE AVE,41.917446172,-87.707116072,30,OTHER,NONINCAPACITATING INJURY,UNKNOWN,TURNING LEFT,IN ROADWAY,PEDALCYCLIST
2020-07-01T17:35:00.000,BICYCLE,1902,W,DIVISION ST,41.903338212,-87.674963629,30,UNKNOWN,NONINCAPACITATING INJURY,NOT OBSCURED,NOT AT INTERSECTION,IN CROSSWALK,PEDALCYCLIST
2020-06-30T07:58:00.000,BICYCLE,1500,W,NORTH AVE,41.91077414,-87.665217769,30,UNKNOWN,"REPORTED, NOT EVIDENT",NOT OBSCURED,CROSSING - WITH SIGNAL,IN ROADWAY,PEDALCYCLIST
2020-06-29T17:00:00.000,BICYCLE,2545,N,MILWAUKEE AVE,41.927665159,-87.70487813,30,NONE,INCAPACITATING INJURY,NOT OBSCURED,OTHER ACTION,IN ROADWAY,PEDALCYCLIST
2020-06-27T10:10:00.000,BICYCLE,1576,N,MILWAUKEE AVE,41.910059843,-87.677191234,30,OTHER,NONINCAPACITATING INJURY,NOT OBSCURED,OTHER ACTION,IN ROADWAY,PEDALCYCLIST
2020-06-26T18:30:00.000,PEDESTRIAN,2100,W,DIVISION ST,41.903254515,-87.679825045,30,NONE,NO INDICATION OF INJURY,NOT OBSCURED,UNKNOWN/NA,UNKNOWN/NA,ANIMAL
2020-06-25T07:30:00.000,PEDESTRIAN,1335,W,GRAND AVE,41.890937735,-87.6603996,35,NONE,"REPORTED, NOT EVIDENT",NOT OBSCURED,CROSSING - WITH SIGNAL,IN ROADWAY,PEDESTRIAN
2020-06-22T20:00:00.000,BICYCLE,2342,W,NORTH AVE,41.910442322,-87.68648502,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,NO ACTION,IN ROADWAY,PEDALCYCLIST
2020-06-19T19:35:00.000,BICYCLE,1801,W,EVERGREEN AVE,41.907843788,-87.673614896,30,OTHER,INCAPACITATING INJURY,PARKED VEHICLES,WITH TRAFFIC,BIKE LANE,PEDALCYCLIST
2020-06-15T16:00:00.000,BICYCLE,2399,N,WESTERN AVE,41.92486539,-87.687493569,30,UNKNOWN,NONINCAPACITATING INJURY,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,PEDALCYCLIST
2020-06-11T16:20:00.000,PEDESTRIAN,634,N,NOBLE ST,41.893495851,-87.662477461,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,CROSSING - NO CONTROLS (AT INTERSECTION),IN ROADWAY,PEDESTRIAN
2020-06-11T16:00:00.000,BICYCLE,2274,N,MILWAUKEE AVE,41.922238719,-87.696510567,30,UNKNOWN,NO INDICATION OF INJURY,UNKNOWN,UNKNOWN/NA,IN ROADWAY,PEDALCYCLIST
2020-06-10T17:20:00.000,BICYCLE,1754,W,DIVISION ST,41.903380267,-87.672177944,35,NONE,INCAPACITATING INJURY,UNKNOWN,WITH TRAFFIC,BIKE LANE,PEDALCYCLIST
2020-06-06T16:55:00.000,BICYCLE,1600,N,ASHLAND AVE,41.910719243,-87.667840807,30,NONE,NO INDICATION OF INJURY,NOT OBSCURED,CROSSING - WITH SIGNAL,BIKEWAY,PEDALCYCLIST
2020-05-31T11:10:00.000,PEDESTRIAN,3201,W,PALMER ST,41.920556806,-87.707130789,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,CROSSING - NO CONTROLS (AT INTERSECTION),IN CROSSWALK,PEDESTRIAN
2020-05-31T11:10:00.000,PEDESTRIAN,3201,W,PALMER ST,41.920556806,-87.707130789,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,CROSSING - NO CONTROLS (AT INTERSECTION),IN CROSSWALK,PEDESTRIAN
2020-05-27T18:12:00.000,BICYCLE,435,N,OGDEN AVE,41.889890401,-87.659813055,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,CROSSING - WITH SIGNAL,IN CROSSWALK,ANGLE
2020-05-24T18:00:00.000,BICYCLE,2801,W,ARMITAGE AVE,41.917379317,-87.69725064,30,NONE,INCAPACITATING INJURY,NOT OBSCURED,WITH TRAFFIC,UNKNOWN/NA,PEDALCYCLIST
2020-05-22T20:34:00.000,BICYCLE,1500,W,HURON ST,41.894390927,-87.66569082,25,DISREGARDED CONTROL DEVICES,NONINCAPACITATING INJURY,NOT OBSCURED,WITH TRAFFIC,IN ROADWAY,PEDALCYCLIST
2020-05-08T15:17:00.000,BICYCLE,2124,N,STAVE ST,41.919769212,-87.695187892,30,FAILED TO YIELD,NONINCAPACITATING INJURY,UNKNOWN,TURNING RIGHT,IN ROADWAY,PEDALCYCLIST
2020-04-28T13:50:00.000,PEDESTRIAN,1530,W,NORTH AVE,41.910757568,-87.666458261,30,NONE,NONINCAPACITATING INJURY,MOVING VEHICLES,CROSSING - NO CONTROLS (AT INTERSECTION),IN CROSSWALK,PEDESTRIAN
2020-04-19T15:35:00.000,BICYCLE,2909,W,ARMITAGE AVE,41.917354851,-87.699649558,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,WITH TRAFFIC,IN ROADWAY,PEDALCYCLIST
2020-04-06T09:55:00.000,PEDESTRIAN,1559,W,CHICAGO AVE,41.895965307,-87.667206481,35,UNKNOWN,"REPORTED, NOT EVIDENT",UNKNOWN,CROSSING - AGAINST SIGNAL,IN ROADWAY,PEDESTRIAN
2020-04-01T14:23:00.000,PEDESTRIAN,635,N,ASHLAND AVE,41.893454434,-87.667067634,30,UNKNOWN,NO INDICATION OF INJURY,UNKNOWN,OTHER ACTION,IN ROADWAY,PEDESTRIAN
2020-03-29T19:20:00.000,BICYCLE,2630,W,CORTLAND ST,41.91581431,-87.69353809,30,NONE,NO INDICATION OF INJURY,OTHER,WITH TRAFFIC,IN ROADWAY,PEDALCYCLIST
2020-03-16T01:15:00.000,BICYCLE,1600,N,DAMEN AVE,41.910588421,-87.67764382,30,UNKNOWN,INCAPACITATING INJURY,NOT OBSCURED,CROSSING - CONTROLS PRESENT (NOT AT INTERSECTION),IN ROADWAY,PEDALCYCLIST
2020-03-16T01:15:00.000,BICYCLE,1600,N,DAMEN AVE,41.910588421,-87.67764382,30,UNKNOWN,INCAPACITATING INJURY,NOT OBSCURED,CROSSING - CONTROLS PRESENT (NOT AT INTERSECTION),IN ROADWAY,PEDALCYCLIST
2020-03-16T01:14:00.000,PEDESTRIAN,649,N,ASHLAND AVE,41.893897414,-87.667079355,30,,NONINCAPACITATING INJURY,,CROSSING - NO CONTROLS (NOT AT INTERSECTION),IN ROADWAY,PEDESTRIAN
2020-03-16T01:14:00.000,PEDESTRIAN,649,N,ASHLAND AVE,41.893897414,-87.667079355,30,,NONINCAPACITATING INJURY,,CROSSING - NO CONTROLS (NOT AT INTERSECTION),IN ROADWAY,PEDESTRIAN
2020-03-16T01:14:00.000,PEDESTRIAN,649,N,ASHLAND AVE,41.893897414,-87.667079355,30,,NONINCAPACITATING INJURY,,CROSSING - NO CONTROLS (NOT AT INTERSECTION),IN ROADWAY,PEDESTRIAN
2020-03-13T08:00:00.000,PEDESTRIAN,1461,W,CHICAGO AVE,41.896003975,-87.664701281,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,NOT AT INTERSECTION,IN CROSSWALK,PEDESTRIAN
2020-03-07T15:00:00.000,BICYCLE,1402,N,MILWAUKEE AVE,41.907300068,-87.672878298,30,NONE,NO INDICATION OF INJURY,NOT OBSCURED,NO ACTION,BIKE LANE,PEDALCYCLIST
2020-02-27T20:00:00.000,PEDESTRIAN,1600,W,OHIO ST,41.892535662,-87.667250007,30,NONE,NONINCAPACITATING INJURY,NOT OBSCURED,CROSSING - NO CONTROLS (AT INTERSECTION),IN CROSSWALK,PEDESTRIAN
2020-02-27T08:45:00.000,BICYCLE,1300,N,MILWAUKEE AVE,41.905200085,-87.669578754,30,FAILED TO YIELD,NONINCAPACITATING INJURY,OTHER,WORKING IN ROADWAY,IN ROADWAY,PEDALCYCLIST
2020-02-26T05:56:00.000,PEDESTRIAN,1158,N,WESTERN AVE,41.902967344,-87.687172342,30,NONE,NO INDICATION OF INJURY,UNKNOWN,CROSSING - WITH SIGNAL,IN CROSSWALK,PEDESTRIAN
2020-02-23T21:15:00.000,BICYCLE,2018,W,LE MOYNE ST,41.908351487,-87.678211221,30,OTHER,"REPORTED, NOT EVIDENT",UNKNOWN,WITH TRAFFIC,BIKE LANE,PEDALCYCLIST
2020-02-23T15:12:00.000,BICYCLE,2117,N,MILWAUKEE AVE,41.919771963,-87.691999045,30,FAILED TO YIELD,"REPORTED, NOT EVIDENT",OTHER,WITH TRAFFIC,BIKE LANE,TURNING
2020-02-23T12:20:00.000,PEDESTRIAN,2500,W,NORTH AVE,41.910403336,-87.689730623,30,NONE,NONINCAPACITATING INJURY,,CROSSING - NO CONTROLS (AT INTERSECTION),IN CROSSWALK,PEDESTRIAN
2020-02-23T12:20:00.000,PEDESTRIAN,2500,W,NORTH AVE,41.910403336,-87.689730623,30,NONE,NONINCAPACITATING INJURY,,CROSSING - NO CONTROLS (AT INTERSECTION),IN CROSSWALK,PEDESTRIAN
